Position,Track Name,Artist,Streams,date,region,spotify_id
28,You Was Right,Lil Uzi Vert,3139287,2017-01-13--2017-01-20,us,2ANLarE8yHVsLWW21nj79M
29,Sneakin’,Drake,3062210,2017-01-13--2017-01-20,us,4ckuS4Nj4FZ7i3Def3Br8W
30,Mercy,Shawn Mendes,3048079,2017-01-13--2017-01-20,us,4TZy1wLyHec06pwgFYDh1a
31,Side To Side,Ariana Grande,3022353,2017-01-13--2017-01-20,us,4pLwZjInHj3SimIyN9SnOz
32,All We Know,The Chainsmokers,2998112,2017-01-13--2017-01-20,us,2rizacJSyD9S1IQUxUxnsK
33,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2940219,2017-01-13--2017-01-20,us,5knuzwU65gJK7IF5yJsuaW
34,Scars To Your Beautiful,Alessia Cara,2938531,2017-01-13--2017-01-20,us,0prNGof3XqfTvNDxHonvdK
35,Swang,Rae Sremmurd,2931756,2017-01-13--2017-01-20,us,6mapJIPnQ23RTAevUoE0DL
36,Love Me Now,John Legend,2914116,2017-01-13--2017-01-20,us,6nxQdXa1uAL0rY72wPZu89
37,Just Hold On,Steve Aoki,2884418,2017-01-13--2017-01-20,us,3EmmCZoqpWOTY1g2GBwJoR
38,Redbone,Childish Gambino,2856164,2017-01-13--2017-01-20,us,3kxfsdsCpFgN412fpnW85Y
39,Let Me Love You,DJ Snake,2816637,2017-01-13--2017-01-20,us,4pdPtRcBmOSQDlJ3Fk945m
40,In the Name of Love,Martin Garrix,2782392,2017-01-13--2017-01-20,us,04DwTuZ2VBdJCCC5TROn7L
41,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,2776563,2017-01-13--2017-01-20,us,1Bqxj0aH5KewYHKUg1IdrF
42,Starving,Hailee Steinfeld,2747385,2017-01-13--2017-01-20,us,1qOLh0tI7trd1zdDKxYZTe
43,T-Shirt,Migos,2739714,2017-01-13--2017-01-20,us,7KOlJ92bu51cltsD9KU5I7
44,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2729945,2017-01-13--2017-01-20,us,0v9Wz8o0BT8DU38R4ddjeH
45,Heathens,Twenty One Pilots,2720804,2017-01-13--2017-01-20,us,6i0V12jOa3mr6uu4WYhUBr
46,Weak,AJR,2677892,2017-01-13--2017-01-20,us,3E2Zh20GDCR9B1EYjfXWyv
47,Six Feet Under,The Weeknd,2581220,2017-01-13--2017-01-20,us,4mU5iXHeLgbR94siF7p1sY
48,Now and Later,Sage The Gemini,2363411,2017-01-13--2017-01-20,us,43jBqV3j3Xi1g6wO0bhIMd
49,All Night,The Vamps,2281551,2017-01-13--2017-01-20,us,1yNyoWWWikbLhwIGWjZuDW
50,Sidewalks,The Weeknd,2279734,2017-01-13--2017-01-20,us,4h90qkbnW1Qq6pBhoPvwko
51,OOOUUU,Young M.A,2252997,2017-01-13--2017-01-20,us,7JYsArznYOjX2jsrT3UEnL
52,Chantaje (feat. Maluma),Shakira,2251545,2017-01-13--2017-01-20,us,6mICuAdrwEjh6Y6lroV2Kg
53,Too Good,Drake,2251318,2017-01-13--2017-01-20,us,11KJSRSgaDxqydKYiD2Jew
54,Selfish,PnB Rock,2225287,2017-01-13--2017-01-20,us,2xbI8Vmyv3TkpTdywpPyNw
55,pick up the phone,Young Thug,2205989,2017-01-13--2017-01-20,us,20dP2DaMHIAmwWAbp7peSr
56,Neighbors,J. Cole,2196767,2017-01-13--2017-01-20,us,0utlOiJy2weVl9WTkcEWHy
57,Make Me (Cry),Noah Cyrus,2185756,2017-01-13--2017-01-20,us,2BrzlUj1u1CtvaJDGIKpsP
58,Controlla,Drake,2180774,2017-01-13--2017-01-20,us,6F609ICg9Spjrw1epsAnpa
59,Love On The Brain,Rihanna,2165243,2017-01-13--2017-01-20,us,2aksifNn5ph8igDOkPBA02
60,Both (feat. Drake),Gucci Mane,2151423,2017-01-13--2017-01-20,us,5tFep7dXGd7vEJ668wTPux
61,Moves,Big Sean,2138349,2017-01-13--2017-01-20,us,0Fv5N0cHBsl4bzCbollCAS
62,Cold Water (feat. Justin Bieber & MØ),Major Lazer,2131425,2017-01-13--2017-01-20,us,6DNtNfH8hXkqOX1sjqmI7p
63,Sunset Lover,Petit Biscuit,2091138,2017-01-13--2017-01-20,us,0hNduWmlWmEmuwEFcYvRu1
64,goosebumps,Travis Scott,2072169,2017-01-13--2017-01-20,us,6gBFPUFcJLzWGx4lenP6h2
65,Water,Ugly God,2069533,2017-01-13--2017-01-20,us,6HEIBHUirx1J0JkUD24szt
66,Used to This (feat. Drake),Future,2062013,2017-01-13--2017-01-20,us,78sr3ogs4UzITcCNbXM9cM
67,Needed Me,Rihanna,2020774,2017-01-13--2017-01-20,us,1Tt4sE4pXi57mTD1GCzsqm
68,Too Many Years,Kodak Black,1966975,2017-01-13--2017-01-20,us,0BU7nIcCZxYSE0hYcc5oZz
69,Don't Let Me Down (feat. Daya),The Chainsmokers,1953319,2017-01-13--2017-01-20,us,0QsvXIfqM0zZoerQfsI9lm
70,Setting Fires,The Chainsmokers,1913036,2017-01-13--2017-01-20,us,0B8B8cVRFIG1yznoQe7c9s
71,Not Going Home (feat. Gia Koka),DVBBS,1909400,2017-01-13--2017-01-20,us,042x9bsUBWW2fJgJ6fUh61
72,Light,San Holo,1905360,2017-01-13--2017-01-20,us,7zTx8ePYAmPFQuxP3xlXZn
73,Don't Leave,Snakehips,1902462,2017-01-13--2017-01-20,us,0Zx8khUcEfCFK2AEoIhC92
74,Water Under the Bridge,Adele,1897859,2017-01-13--2017-01-20,us,4vb4mFvYsr2h6enhjJsq9Y
75,Panda,Desiigner,1880208,2017-01-13--2017-01-20,us,5OOkp4U9P9oL23maHFHL1h
76,Money Longer,Lil Uzi Vert,1869337,2017-01-13--2017-01-20,us,0B8QzDH7YWih85V5SEMnyJ
77,Low Life (feat. The Weeknd),Future,1860505,2017-01-13--2017-01-20,us,7EiZI6JVHllARrX9PUvAdX
78,No Role Modelz,J. Cole,1841090,2017-01-13--2017-01-20,us,62vpWI1CHwFy7tMIcSStl8
79,I Got You,Bebe Rexha,1782797,2017-01-13--2017-01-20,us,1FUViuNSldssMIawrOXF2i
80,Trust Nobody (feat. Selena Gomez & Tory Lanez),Cashmere Cat,1776790,2017-01-13--2017-01-20,us,2wDjpPW3HZdA9quPPmZAMu
81,"Sucker for Pain (with Wiz Khalifa, Imagine Dragons, Logic & Ty Dolla $ign feat. X Ambassadors)",Lil Wayne,1776637,2017-01-13--2017-01-20,us,4dASQiO1Eoo3RJvt74FtXB
82,Erase Your Social,Lil Uzi Vert,1774834,2017-01-13--2017-01-20,us,4uhvMW7ly7tJil31YYscAN
83,Solo Dance,Martin Jensen,1773975,2017-01-13--2017-01-20,us,6HUnnBwYZqcED1eQztxMBN
84,Congratulations,Post Malone,1773760,2017-01-13--2017-01-20,us,3a1lNhkSLSkpJE4MSHpDu9
85,Gassed Up,Nebu Kiniza,1751983,2017-01-13--2017-01-20,us,6JjEVlMkfHWMeYavkEYzNO
86,Lighthouse - Andrelli Remix,Hearts & Colors,1740788,2017-01-13--2017-01-20,us,04CttTezSnv71USiiG9mIo
87,Immortal,J. Cole,1729231,2017-01-13--2017-01-20,us,6AGON2BGdPmPMJGiiNuuwl
88,Treat You Better,Shawn Mendes,1720234,2017-01-13--2017-01-20,us,4Hf7WnR761jpxPr5D46Bcd
89,Come and See Me (feat. Drake),PARTYNEXTDOOR,1717894,2017-01-13--2017-01-20,us,1wZqJM5FGDEl3FjHDxDyQd
90,Reminder,The Weeknd,1716697,2017-01-13--2017-01-20,us,37F0uwRSrdzkBiuj0D5UHI
91,Don't,Bryson Tiller,1706162,2017-01-13--2017-01-20,us,3pXF1nA74528Edde4of9CC
92,Die For You,The Weeknd,1695748,2017-01-13--2017-01-20,us,2LBqCSwhJGcFQeTHMVGwy3
93,Ride,Twenty One Pilots,1686065,2017-01-13--2017-01-20,us,2Z8WuEywRWYTKe1NybPQEW
94,White Iverson,Post Malone,1671717,2017-01-13--2017-01-20,us,6eT7xZZlB2mwyzJ2sUKG6w
95,I Would Like,Zara Larsson,1668255,2017-01-13--2017-01-20,us,4Q4jmPHwu0wrJvqrld0FQ6
96,Lot to Learn,Luke Christopher,1661683,2017-01-13--2017-01-20,us,3TRFq09DUgYj1mug6RRqJW
97,Litty (feat. Tory Lanez),Meek Mill,1629461,2017-01-13--2017-01-20,us,5J5PXmMdQ2nh1lZOal8KmK
98,Exchange,Bryson Tiller,1628092,2017-01-13--2017-01-20,us,43PuMrRfbyyuz4QpZ3oAwN
99,Cake - Challenge Version,Flo Rida,1621214,2017-01-13--2017-01-20,us,6t2ubAB4iSYOuIpRAOGd4t
100,Shed a Light,Robin Schulz,1619739,2017-01-13--2017-01-20,us,1cG0umU5TKStygKsPFZ9pY
101,Jumpman,Drake,1608888,2017-01-13--2017-01-20,us,27GmP9AWRs744SzKcpJsTZ
102,No Flockin',Kodak Black,1599385,2017-01-13--2017-01-20,us,34oWbFBfGEElvgO0a5c9V4
103,Too Much Sauce (feat. Future & Lil Uzi Vert),DJ ESCO,1588617,2017-01-13--2017-01-20,us,5oyUurs28XRagLa8lgm6V3
104,"i hate u, i love u (feat. olivia o'brien)",gnash,1576151,2017-01-13--2017-01-20,us,7vRriwrloYVaoAe3a9wJHe
105,Steady 1234 (feat. Jasmine Thompson & Skizzy Mars),Vice,1559296,2017-01-13--2017-01-20,us,40UroIGvsMPLPBYwH8rMNA
106,History,Olivia Holt,1519429,2017-01-13--2017-01-20,us,0WCEaydwN65cvwaW8aqptF
107,By Your Side,Jonas Blue,1498651,2017-01-13--2017-01-20,us,1D3ODoXHBLpdxolZRHWV1j
108,Location,Khalid,1486596,2017-01-13--2017-01-20,us,152lZdxL1OR0ZMW6KquMif
109,"CAN'T STOP THE FEELING! (Original Song from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,1465046,2017-01-13--2017-01-20,us,6JV2JOEocMgcZxYSZelKcc
110,Deja Vu,Post Malone,1460422,2017-01-13--2017-01-20,us,0H8XeaJunhvpBdBFIYi6Sh
111,Stressed Out,Twenty One Pilots,1458706,2017-01-13--2017-01-20,us,3CRDbSIZ4r5MsZ0YwxuEkn
112,Hear Me Now,Alok,1457344,2017-01-13--2017-01-20,us,1a5Yu5L18qNxVhXx38njON
113,Work,Rihanna,1450600,2017-01-13--2017-01-20,us,14WWzenpaEgQZlqPq2nk4v
114,One Night,Lil Yachty,1441248,2017-01-13--2017-01-20,us,40yJGQyEaBbIkXpwMFkXip
115,Juju on That Beat (TZ Anthem),Zay Hilfigerrr,1429205,2017-01-13--2017-01-20,us,1lItf5ZXJc1by9SbPeljFd
116,Work from Home (feat. Ty Dolla $ign),Fifth Harmony,1429108,2017-01-13--2017-01-20,us,4tCtwWceOPWzenK2HAIJSb
117,Party (feat. Usher & Gucci Mane),Chris Brown,1428010,2017-01-13--2017-01-20,us,05Z7jet4VDNVgNQWcYHnrk
118,Oceans Away,A R I Z O N A,1423306,2017-01-13--2017-01-20,us,6A8dnC0xkiuWN4BshmTB2I
119,This Town,Niall Horan,1415526,2017-01-13--2017-01-20,us,5nA67Y0XX9JipZwYxX7Gl7
120,It's Gotta Be You,Isaiah Firebrace,1402199,2017-01-13--2017-01-20,us,6cAKeFFYW2aClZSUyvqAEW
121,Call Casting,Migos,1395311,2017-01-13--2017-01-20,us,0jOfl1nZf6sVBTG08Q4brn
122,The Other,Lauv,1391403,2017-01-13--2017-01-20,us,1lntL1cI2UIWlxjL5QiN8g
123,That's What I Like,Bruno Mars,1388344,2017-01-13--2017-01-20,us,0KKkJNfGyhkQ5aFogxQAPU
124,Romantic - NOTD Remix,Stanaj,1382207,2017-01-13--2017-01-20,us,3SGWp9fJCzgK0WcpcKSQdy
125,Timeless (feat. DJ SPINKING),A Boogie Wit da Hoodie,1379410,2017-01-13--2017-01-20,us,0q5DrtpnnGpOvBy5nnPMbe
126,Living Single,Big Sean,1370936,2017-01-13--2017-01-20,us,36xxq7VDZZsGwARsn6Clo7
127,Let Me Explain,Bryson Tiller,1367482,2017-01-13--2017-01-20,us,1trZGMI2CGyVT44STkpCoN
128,True Colors,The Weeknd,1347359,2017-01-13--2017-01-20,us,6i759FCuKx713ZnYjtpQGU
129,"Me, Myself & I",G-Eazy,1333568,2017-01-13--2017-01-20,us,40YcuQysJ0KlGQTeGUosTC
130,Somebody Else,VÉRITÉ,1332537,2017-01-13--2017-01-20,us,34i4yxPrHWquuR4kjiivFO
131,The Hills,The Weeknd,1328176,2017-01-13--2017-01-20,us,25khomWgBVamSdKw7hzm3l
132,Good Drank,2 Chainz,1324242,2017-01-13--2017-01-20,us,39pS70eeDvyCAF3t8NAlVV
133,Father Stretch My Hands Pt. 1,Kanye West,1320245,2017-01-13--2017-01-20,us,4KW1lqgSr8TKrvBII0Brf8
134,We Don't Talk Anymore (feat. Selena Gomez),Charlie Puth,1316396,2017-01-13--2017-01-20,us,68EMU2RD1ECNeOeJ5qAXCV
135,Wyclef Jean,Young Thug,1315295,2017-01-13--2017-01-20,us,55OdqrG8WLmsYyY1jijD9b
136,Into You,Ariana Grande,1301265,2017-01-13--2017-01-20,us,7yHEDfrJNd0zWOfXwydNH0
137,What They Want,Russ,1286451,2017-01-13--2017-01-20,us,3pndPhlQWjuSoXhcIIdBjv
138,Pop Style,Drake,1286368,2017-01-13--2017-01-20,us,1WRy5l3TwrwlzNmB5bOeKw
139,Roses (feat. ROZES),The Chainsmokers,1284326,2017-01-13--2017-01-20,us,6O6M7pJLABmfBRoGZMu76Y
140,Oh Lord,MiC LOWRY,1280681,2017-01-13--2017-01-20,us,1sTUEdVO85YU8Ymk2jeAls
141,Blue Ain't Your Color,Keith Urban,1275494,2017-01-13--2017-01-20,us,6ZOPiKQeibCn7fP8dncucL
142,Not Afraid Anymore,Halsey,1275391,2017-01-13--2017-01-20,us,1uoL9GX45dTnmrWQ7Ii1Ft
143,Cheap Thrills,Sia,1269984,2017-01-13--2017-01-20,us,27SdWb2rFzO6GWiYDBTD9j
144,My Shit,A Boogie Wit da Hoodie,1263336,2017-01-13--2017-01-20,us,5uQOauh47VFt3B2kV9kRXw
145,Secrets,The Weeknd,1258247,2017-01-13--2017-01-20,us,3DX4Y0egvc0slLcLl31h2p
146,I Took A Pill In Ibiza - Seeb Remix,Mike Posner,1253130,2017-01-13--2017-01-20,us,17Fd6Yb7mSbinKG8LoWfFl
147,This Is What You Came For (feat. Rihanna),Calvin Harris,1235851,2017-01-13--2017-01-20,us,0azC730Exh71aQlOt9Zj3y
148,Photograph,Ed Sheeran,1229421,2017-01-13--2017-01-20,us,6fxVffaTuwjgEk5h9QyRjy
149,Issues,Julia Michaels,1227427,2017-01-13--2017-01-20,us,1sXUWdKx03aP9Gmzft58rt
150,Go Flex,Post Malone,1222856,2017-01-13--2017-01-20,us,5yuShbu70mtHXY0yLzCQLQ
151,Taped up Heart (feat. Clara Mae),KREAM,1213804,2017-01-13--2017-01-20,us,26hcyzSE154xMZCbFdtInA
152,Thinking out Loud,Ed Sheeran,1212356,2017-01-13--2017-01-20,us,1Slwb6dOYkBlWal1PGtnNg
153,"Castro (feat. Kanye West, Big Sean, Quavo & 2 Chainz)",Yo Gotti,1193857,2017-01-13--2017-01-20,us,0rHJxNaQRMGK6Y4TUx3xRO
154,There He Go,Kodak Black,1192909,2017-01-13--2017-01-20,us,6canmpFnLHVUzvVWAodifz
155,Never Be Like You,Flume,1187122,2017-01-13--2017-01-20,us,12REd1n8PeiHHWOh066tpr
156,Change,J. Cole,1180519,2017-01-13--2017-01-20,us,3pjUyVbFmM96tYhSaKJwTt
157,'Till I Collapse,Eminem,1179075,2017-01-13--2017-01-20,us,6yr8GiTHWvFfi4o6Q5ebdT
158,Gold,Kiiara,1172419,2017-01-13--2017-01-20,us,6WhzFzROw3aq3rPWjgYlxr
159,beibs in the trap,Travis Scott,1169645,2017-01-13--2017-01-20,us,0ESJlaM8CE1jRWaNtwSNj8
160,Still Here,Drake,1167287,2017-01-13--2017-01-20,us,433P7tDcIAi6NLnf4Sh6tI
161,Rockin’,The Weeknd,1162967,2017-01-13--2017-01-20,us,36YCdzT57us0LhDmCYtrNE
162,The Greatest (feat. Kendrick Lamar),Sia,1161935,2017-01-13--2017-01-20,us,7xHWNBFm6ObGEQPaUxHuKO
163,Tiimmy Turner,Desiigner,1160478,2017-01-13--2017-01-20,us,3NJG6vMH1ZsectZkocMEm0
164,On Hold,The xx,1153955,2017-01-13--2017-01-20,us,5CPqOpKSk0QcJ3dGdaWcRB
165,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1147483,2017-01-13--2017-01-20,us,5Z01UMMf7V1o0MzF86s6WJ
166,All Time Low,Jon Bellion,1143649,2017-01-13--2017-01-20,us,5wQRNkb7OhzJoT1P0OZ4Rw
167,"Crazy Brazy (feat. A$AP Rocky, A$AP Twelvyy & Key!)",A$AP Mob,1136400,2017-01-13--2017-01-20,us,59e7E2LMPZ2bhW5G6aCwX8
168,oui,Jeremih,1135345,2017-01-13--2017-01-20,us,0PJIbOdMs3bd5AT8liULMQ
169,Love Yourself,Justin Bieber,1129283,2017-01-13--2017-01-20,us,3hB5DgAiMAQ4DzYbsMq1IT
170,Famous,Kanye West,1127872,2017-01-13--2017-01-20,us,19a3JfW8BQwqHWUMbcqSx8
171,Capsize,FRENSHIP,1123706,2017-01-13--2017-01-20,us,2XMTqoHHSH0lvuXrvIEdco
172,No Type,Rae Sremmurd,1119643,2017-01-13--2017-01-20,us,4scpF6J5uMBvoh6sFB7EL1
173,Ophelia,The Lumineers,1116893,2017-01-13--2017-01-20,us,7bTwYGhBdSQ8vuXc76Xint
174,My Way,Calvin Harris,1111127,2017-01-13--2017-01-20,us,1vvNmPOiUuyCbgWmtc6yfm
175,7 Years,Lukas Graham,1105411,2017-01-13--2017-01-20,us,7129iqBafaphfc3WPCGC0L
176,Hotline Bling,Drake,1104908,2017-01-13--2017-01-20,us,2FBUoWkIuQXwayw2RNo5l6
177,Wet Dreamz,J. Cole,1103247,2017-01-13--2017-01-20,us,6Ius4TC0L3cN74HT7ENE6e
178,Say It (feat. Tove Lo),Flume,1091741,2017-01-13--2017-01-20,us,4sQMalN597HdggTu196aL0
179,Skateboard P,MadeinTYO,1085597,2017-01-13--2017-01-20,us,4qdgv45EPcQqpQ08tF34f8
180,Send My Love (To Your New Lover),Adele,1084805,2017-01-13--2017-01-20,us,4BHzQ9C00ceJxfG16AlNWb
181,Cash Machine,Shelley FKA DRAM,1084762,2017-01-13--2017-01-20,us,6GG2tkV9PRYGN5rniXPFXZ
182,Do What I Want,Lil Uzi Vert,1081677,2017-01-13--2017-01-20,us,4IWGnyOHDrVZEtPWfs4s7q
183,All I Know,The Weeknd,1077354,2017-01-13--2017-01-20,us,0NWqNXBJTpXbkI5rPWNy3p
184,You & Me,Marc E. Bassy,1067628,2017-01-13--2017-01-20,us,4QdovcM8j50QPlyR7tH4xe
185,Say Something Loving,The xx,1066106,2017-01-13--2017-01-20,us,728zbo72kOoYdGR3AhNsyF
186,Sorry,Justin Bieber,1059021,2017-01-13--2017-01-20,us,69bp2EbF7Q2rqc5N3ylezZ
187,Rap God,Eminem,1056099,2017-01-13--2017-01-20,us,6sDQ4uiWw9OdVrCXFLSlZt
188,Juke Jam (feat. Justin Bieber & Towkio),Chance the Rapper,1043567,2017-01-13--2017-01-20,us,3eze1OsZ1rqeXkKStNfTmi
189,Death of a Bachelor,Panic! At The Disco,1033504,2017-01-13--2017-01-20,us,1BECwm5qkaBwlbfo4kpYx8
190,Let It Go,James Bay,1029487,2017-01-13--2017-01-20,us,13HVjjWUZFaWilh2QUJKsP
191,Really Really,Kevin Gates,1028436,2017-01-13--2017-01-20,us,10I3CmmwT0BkOVhduDy53o
192,False Alarm,The Weeknd,1026491,2017-01-13--2017-01-20,us,32lgtADX2cB9I4KFs1Y1py
193,Ni**as In Paris,JAY-Z,1026031,2017-01-13--2017-01-20,us,2KpCpk6HjXXLb7nnXoXA5O
194,Attention,The Weeknd,1019074,2017-01-13--2017-01-20,us,6pDVjCUA3B1vg9waKutAsv
195,Losin Control,Russ,1015406,2017-01-13--2017-01-20,us,4cxMGhkinTocPSVVKWIw0d
196,Unsteady,X Ambassadors,1007187,2017-01-13--2017-01-20,us,7lGKEWMXVWWTt3X71Bv44I
197,She's Mine Pt. 1,J. Cole,1004426,2017-01-13--2017-01-20,us,0HtOJj7Kl74s1Ngf3MWeif
198,Childs Play,Drake,1000729,2017-01-13--2017-01-20,us,3NxAG2ni1lLa8RKL6a0INc
199,How Far I'll Go,Auli'i Cravalho,1000086,2017-01-13--2017-01-20,us,6mb6lVLNrcUgLnEN8QnDJd
200,4 Your Eyez Only,J. Cole,988030,2017-01-13--2017-01-20,us,1vvnYpYEMVB4aq9I6tHIEB
1,Bad and Boujee (feat. Lil Uzi Vert),Migos,9968813,2017-01-20--2017-01-27,us,4Km5HrUvYTaSUfiSGPJeQR
2,Shape of You,Ed Sheeran,9937816,2017-01-20--2017-01-27,us,7qiZfU4dY1lWllzX7mPBI3
3,Fake Love,Drake,8258163,2017-01-20--2017-01-27,us,343YBumqHu19cGoGARUTsd
4,Paris,The Chainsmokers,7477760,2017-01-20--2017-01-27,us,72jbDTw1piOOj770jWNeaG
5,Starboy,The Weeknd,6762822,2017-01-20--2017-01-27,us,5aAx2yezTd8zXrkmtKl66Z
6,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,6578082,2017-01-20--2017-01-27,us,3NdDpSvN911VPGivFlV5d0
7,Bounce Back,Big Sean,6044801,2017-01-20--2017-01-27,us,0SGkqnVQo9KPytSri1H6cF
8,iSpy (feat. Lil Yachty),KYLE,5452817,2017-01-20--2017-01-27,us,2EEeOnHehOozLq4aS0n6SL
9,Caroline,Aminé,5293086,2017-01-20--2017-01-27,us,5GFDrUTLGJix84sNhjCG0g
10,Bad Things (with Camila Cabello),Machine Gun Kelly,5166731,2017-01-20--2017-01-27,us,1PSBzsahR2AKwLJgx8ehBj
11,I Feel It Coming,The Weeknd,4957379,2017-01-20--2017-01-27,us,5GXAXm5YOmYT0kL5jHvYBt
12,Closer,The Chainsmokers,4841745,2017-01-20--2017-01-27,us,7BKLCZ1jbUBVqRi2FVlTVw
13,Black Beatles,Rae Sremmurd,4726260,2017-01-20--2017-01-27,us,6fujklziTHa8uoM5OQSfIo
14,Castle on the Hill,Ed Sheeran,4373149,2017-01-20--2017-01-27,us,6PCUP3dWmTjcTtXY02oFdT
15,Say You Won't Let Go,James Arthur,4232010,2017-01-20--2017-01-27,us,5uCax9HTNlzGybIStD3vDh
16,Broccoli (feat. Lil Yachty),Shelley FKA DRAM,3865456,2017-01-20--2017-01-27,us,7yyRTcZmCiyzzJlNzGC9Ol
17,X (feat. Future),21 Savage,3831853,2017-01-20--2017-01-27,us,6fwdbPMwP1zVStm8FybmkO
18,T-Shirt,Migos,3772287,2017-01-20--2017-01-27,us,7KOlJ92bu51cltsD9KU5I7
19,All Time Low,Jon Bellion,3757609,2017-01-20--2017-01-27,us,1CnPYaKxTVb4LWOtiGOm0m
20,Don't Wanna Know,Maroon 5,3722520,2017-01-20--2017-01-27,us,5MFzQMkrl1FOOng9tq6R9r
21,Chill Bill (feat. J. Davi$ & Spooks),Rob $tone,3483839,2017-01-20--2017-01-27,us,5uDASfU19gDxSjW8cnCaBp
22,"How Far I'll Go - From ""Moana""",Alessia Cara,3454649,2017-01-20--2017-01-27,us,5hYTyyh2odQKphUbMqc5gN
23,No Heart,21 Savage,3432978,2017-01-20--2017-01-27,us,4gmmRb6bZJffOOiww1JGTO
24,Deja Vu,J. Cole,3396714,2017-01-20--2017-01-27,us,6I6NX6tjGsxFAsIfGzY9lJ
25,24K Magic,Bruno Mars,3267592,2017-01-20--2017-01-27,us,6b8Be6ljOzmkOmFslEb23P
26,Party Monster,The Weeknd,3213291,2017-01-20--2017-01-27,us,4F7A0DXBrmUAkp32uenhZt
27,Call On Me - Ryan Riback Extended Remix,Starley,3195220,2017-01-20--2017-01-27,us,78rIJddV4X0HkNAInEcYde
28,You Was Right,Lil Uzi Vert,3081733,2017-01-20--2017-01-27,us,2ANLarE8yHVsLWW21nj79M
29,Redbone,Childish Gambino,3036233,2017-01-20--2017-01-27,us,3kxfsdsCpFgN412fpnW85Y
30,Weak,AJR,3032685,2017-01-20--2017-01-27,us,3E2Zh20GDCR9B1EYjfXWyv
31,One Dance,Drake,3025815,2017-01-20--2017-01-27,us,1xznGGDReH1oQq0xzbwXa3
32,Swang,Rae Sremmurd,3014203,2017-01-20--2017-01-27,us,6mapJIPnQ23RTAevUoE0DL
33,Sneakin’,Drake,2990856,2017-01-20--2017-01-27,us,4ckuS4Nj4FZ7i3Def3Br8W
34,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2940469,2017-01-20--2017-01-27,us,5knuzwU65gJK7IF5yJsuaW
35,Mercy,Shawn Mendes,2934671,2017-01-20--2017-01-27,us,4TZy1wLyHec06pwgFYDh1a
36,Scars To Your Beautiful,Alessia Cara,2853235,2017-01-20--2017-01-27,us,0prNGof3XqfTvNDxHonvdK
37,Side To Side,Ariana Grande,2836346,2017-01-20--2017-01-27,us,4pLwZjInHj3SimIyN9SnOz
38,Love Me Now,John Legend,2821148,2017-01-20--2017-01-27,us,6nxQdXa1uAL0rY72wPZu89
39,Some Kind Of Drug (feat. Marc E. Bassy),G-Eazy,2802502,2017-01-20--2017-01-27,us,1Bqxj0aH5KewYHKUg1IdrF
40,Just Hold On,Steve Aoki,2799241,2017-01-20--2017-01-27,us,3EmmCZoqpWOTY1g2GBwJoR
41,Starving,Hailee Steinfeld,2685700,2017-01-20--2017-01-27,us,1qOLh0tI7trd1zdDKxYZTe
42,In the Name of Love,Martin Garrix,2684209,2017-01-20--2017-01-27,us,04DwTuZ2VBdJCCC5TROn7L
43,Let Me Love You,DJ Snake,2649769,2017-01-20--2017-01-27,us,4pdPtRcBmOSQDlJ3Fk945m
44,Heathens,Twenty One Pilots,2607406,2017-01-20--2017-01-27,us,6i0V12jOa3mr6uu4WYhUBr
45,No Problem (feat. Lil Wayne & 2 Chainz),Chance the Rapper,2600862,2017-01-20--2017-01-27,us,0v9Wz8o0BT8DU38R4ddjeH
46,Six Feet Under,The Weeknd,2525105,2017-01-20--2017-01-27,us,4mU5iXHeLgbR94siF7p1sY
47,Selfish,PnB Rock,2503979,2017-01-20--2017-01-27,us,2xbI8Vmyv3TkpTdywpPyNw
48,Both (feat. Drake),Gucci Mane,2493195,2017-01-20--2017-01-27,us,5tFep7dXGd7vEJ668wTPux
49,Issues,Julia Michaels,2466910,2017-01-20--2017-01-27,us,1sXUWdKx03aP9Gmzft58rt
50,All Night,The Vamps,2453616,2017-01-20--2017-01-27,us,1yNyoWWWikbLhwIGWjZuDW
51,Moves,Big Sean,2324639,2017-01-20--2017-01-27,us,0Fv5N0cHBsl4bzCbollCAS
52,Now and Later,Sage The Gemini,2295599,2017-01-20--2017-01-27,us,43jBqV3j3Xi1g6wO0bhIMd
53,goosebumps,Travis Scott,2232637,2017-01-20--2017-01-27,us,6gBFPUFcJLzWGx4lenP6h2
54,Love On The Brain,Rihanna,2189401,2017-01-20--2017-01-27,us,2aksifNn5ph8igDOkPBA02
55,Make Me (Cry),Noah Cyrus,2183917,2017-01-20--2017-01-27,us,2BrzlUj1u1CtvaJDGIKpsP
56,Chantaje (feat. Maluma),Shakira,2180102,2017-01-20--2017-01-27,us,6mICuAdrwEjh6Y6lroV2Kg
57,pick up the phone,Young Thug,2174004,2017-01-20--2017-01-27,us,20dP2DaMHIAmwWAbp7peSr
58,Water,Ugly God,2090620,2017-01-20--2017-01-27,us,6HEIBHUirx1J0JkUD24szt
